id,date_of_birth,number_dependants,credit_utilization,debt_to_income_ratio,monthly_income,number_open_credit_lines,number_open_loans,number_90_days_past_due,number_charged_off,score1,score2,target
3223,1943-03-22,2,0.047771468791716,0.2738767754256357,2000,4,0,0,0,830,726,0
3224,1937-05-08,1,0.0702243405250321,0.3176856174952668,2000,3,4,0,0,703,501,0
3225,1967-01-15,1,0.0216568974712478,0.360155963730454,2000,6,1,0,0,603,710,1
3227,1957-01-22,0,0.0145825839499615,0.3049681872884226,2200,7,3,0,0,543,820,0
3228,1960-04-04,0,0.1502515752969763,0.3534201674548795,3700,3,3,0,0,614,672,0
3230,1974-06-23,0,0.0508186194340905,0.1509025090796339,2600,6,5,0,1,576,711,0
3231,1982-03-16,0,0.0156869657906691,0.4568273242723455,2100,5,1,0,0,790,795,0
3233,1938-03-09,1,0.0154786465631807,0.2810969095131878,2200,7,1,0,0,677,521,1
3234,1989-07-07,0,0.0023235819738861,0.3866798080683389,2000,6,3,0,0,650,640,1
3235,1936-02-09,0,0.0062152302164604,0.1610125028505003,2400,2,4,0,0,522,620,1
3237,1974-06-27,0,0.0146704836346513,0.556919568466212,2800,11,0,0,0,548,742,0
3239,1972-05-07,0,0.0115149558324697,0.3353772329963597,2200,5,2,0,0,631,654,0
3240,1985-10-31,0,0.0763052492869111,0.2963717883962551,2600,7,0,0,0,556,730,1
3242,1953-07-03,1,0.0213261217003423,0.4618625754745914,2000,3,1,0,0,564,700,0
3243,1990-10-14,0,0.0203616386756847,0.2702208818124663,2100,5,3,0,1,655,838,0
3244,1946-06-12,2,0.1460495074620031,0.1325566800132945,2000,5,3,0,0,641,730,0
3246,1972-04-27,1,0.4032842741109251,0.4660492388347569,2100,8,3,0,0,536,546,0
3247,1992-01-20,0,0.0663506804293848,0.1988881856332221,2100,10,3,0,0,582,626,0
3248,1988-08-26,3,0.0246789597606734,0.3122744294202677,2200,3,1,0,0,611,776,0
3249,1974-08-03,1,0.0867584857019698,0.2037199994044012,2200,7,2,0,1,781,671,0
3250,1990-05-27,0,0.0266345394750694,0.4901840987556986,2100,5,5,0,1,654,809,0
3251,1941-03-15,2,0.0119342631958468,0.1962872456452429,2000,6,3,0,0,552,654,0
3252,1963-10-24,2,0.0214676213609558,0.2988466514299098,2100,4,1,0,1,835,642,1
3253,1943-11-23,0,0.1822798020348046,0.4267189741629644,2000,6,0,0,0,748,653,0
3254,1988-01-02,1,0.0364368881758302,0.3391114210729594,2200,9,1,0,0,716,596,0
3255,1983-12-18,0,0.0369214644638273,0.2555013049016574,2200,9,3,0,0,598,523,0
3256,1980-11-20,0,0.035221110178405,0.4739352018690367,2000,5,2,1,0,611,827,0
3257,1952-12-25,0,0.0006435588852727,0.3165671077404003,2300,3,2,0,0,635,816,0
3258,1965-08-03,1,0.0456818553579679,0.5243883326100682,2000,4,1,0,0,691,661,0
3260,1936-03-13,0,0.0250922469849809,0.3384541491061921,2100,6,1,0,0,525,639,0
3261,1939-06-10,0,0.0120960326280385,0.1537108662208353,2100,6,2,0,1,556,676,0
3262,1975-09-14,0,0.0016549491344748,0.2881927328988385,2200,3,0,0,0,557,589,0
3263,1978-07-13,1,0.0197102357032408,0.2891071370259463,2400,4,2,0,0,601,593,0
3264,1938-11-05,0,0.0397253739412305,0.3559207758656496,2700,11,2,0,1,629,830,0
3265,1934-06-04,0,0.0269942548895989,0.3632903999063183,2300,2,1,1,0,529,609,0
3266,1988-04-27,1,0.0156432389250235,0.3056088547498916,2100,5,2,0,0,828,736,0
3267,1930-03-08,1,0.0325011406087274,0.3299640739814703,2000,3,1,0,0,668,640,0
3268,1991-12-11,0,0.0488482354739059,0.2286958402029629,2200,4,2,0,0,662,807,0
3270,1955-06-02,0,0.0357466691267569,0.4268297483961638,2800,8,3,0,0,765,674,0
3271,1943-04-27,0,0.0116737612820456,0.5525080897299264,2200,7,2,0,0,620,500,0
3272,1932-07-25,0,0.0664781546415495,0.2831299460107244,2100,11,0,0,1,525,770,0
3273,1930-03-21,0,0.0482683971615666,0.4810203636718092,2000,3,5,0,0,753,587,0
3276,1989-10-11,2,0.0091162104468453,0.2560763314925221,2500,6,3,0,0,536,673,0
3277,1961-10-08,2,0.0573342383720628,0.4841597997911833,2100,8,2,0,0,832,542,0
3278,1963-09-14,0,0.102993114317476,0.4411490755956441,2100,6,5,0,0,622,548,0
3279,1977-01-07,0,0.1665966428786312,0.2009527802139935,2200,3,1,1,0,527,794,0
3281,1980-02-09,1,0.0015422201779926,0.4684123124818942,2000,3,2,0,1,760,504,0
3283,1948-12-15,0,0.0558954321167809,0.1507480577912691,2500,3,3,0,0,637,593,0
3285,1989-10-08,1,0.0334133631223651,0.324714580570704,2000,4,1,0,0,614,619,0
3286,1983-06-10,0,0.018472783940618,0.4288195912173099,2000,4,2,0,0,646,790,0
3287,1953-08-14,1,0.0031186479916823,0.282065628219859,2000,7,1,0,1,511,531,0
3288,1980-06-11,0,0.0868279317360125,0.3359905598081493,2200,4,3,0,0,704,641,0
3289,1963-02-16,0,0.0592216164301047,0.4379267552682972,2800,4,2,0,0,711,752,0
3290,1976-06-28,2,0.0695969215639823,0.2943182729024729,2100,5,1,0,0,665,794,0
3291,1990-09-16,2,0.0108063096472649,0.3139547547670017,2100,5,3,0,1,694,751,0
3292,1957-06-27,2,0.0005135964009133,0.5910682072856985,2100,5,3,0,0,772,674,0
3293,1962-08-30,1,0.0964936330442434,0.3294493507242286,2100,5,1,1,0,824,552,0
3295,1949-06-03,1,0.0284443169002431,0.1578635795099992,2000,4,1,0,0,636,779,0
3296,1981-09-24,2,0.0775646723744561,0.5188429354899775,2000,5,1,0,0,576,590,0
3298,1953-03-19,-1,0.0838578082309818,0.2825210708934481,2000,4,0,0,0,819,508,1
3299,1939-07-05,2,0.0171616517714922,0.3106814703781687,2500,4,1,0,0,584,560,0
3300,1989-05-26,1,0.0368086986555592,0.4543060169005329,2300,7,0,0,0,643,541,0
3302,1992-12-26,0,0.0617439724458772,0.3239550464683353,2100,7,2,0,0,777,681,0
3303,1973-02-09,0,0.0041276213603871,0.3069819424941081,2500,10,1,0,0,807,747,0
3304,1967-04-03,6,0.0235659619902357,0.5265925350827826,2300,9,2,0,0,815,566,0
3305,1958-03-14,0,0.0349019229444898,0.3859867269847472,2000,8,2,0,0,517,533,0
3306,1974-06-07,0,0.1191885148339271,0.1866935787093911,2300,7,1,0,0,817,523,1
3307,1989-12-04,0,0.0255194301545079,0.5773203170664338,2100,1,0,1,0,550,541,0
3308,1982-10-19,1,0.0275893499868087,0.3835529468674553,2000,3,1,0,0,813,663,0
3309,1976-06-10,1,0.0823042133664601,0.3165023312544552,2000,5,1,0,0,825,694,0
3310,1972-11-17,3,0.0572532986541534,0.3171958731455307,2000,4,3,0,0,772,756,0
3311,1994-09-16,0,0.0271134803843362,0.4344017229290515,2000,5,3,0,0,771,617,0
3314,1948-01-14,0,0.0258218416749452,0.4232994305079087,2000,8,1,0,2,509,749,0
3315,1984-06-15,1,0.028142114041568,0.3064890435113124,2500,4,3,1,0,805,807,0
3316,1992-04-26,1,0.0076854818428719,0.1814859004328125,2400,2,2,0,0,644,715,0
3318,1933-10-06,1,0.001074073298777,0.1623207553049729,2000,6,2,0,0,708,585,0
3319,1965-11-24,0,0.0279796362977297,0.2789627964319556,2100,4,2,0,0,797,638,0
3320,1967-05-22,1,0.1140874005813417,0.4310224439915601,2100,4,5,0,0,662,666,0
3321,1975-10-11,0,0.0250771873352388,0.1843098022216398,2000,5,1,0,0,512,552,0
3322,1960-08-16,0,0.0033398993597078,0.339060949347693,2000,4,2,0,0,631,667,0
3323,1982-08-29,0,0.0025704130375767,0.5614498946041344,2400,3,1,0,1,779,560,0
3324,1967-02-02,1,0.0403921790629019,0.1544730120132901,2500,5,5,0,0,629,626,0
3325,1982-06-20,0,0.012119034178216,0.3105191604496418,2500,6,3,0,0,710,554,0
3327,1936-06-02,1,0.0299386865945683,0.2219270804863431,2500,3,2,0,0,512,736,1
3328,1987-10-29,0,0.053756021005564,0.4512010141522695,2200,3,2,0,0,565,560,0
3329,1961-06-08,0,0.0689694710423582,0.3969270874969896,2100,7,1,0,0,563,753,0
3330,1971-09-03,1,0.1027188117102659,0.189765289115924,2400,2,2,0,0,551,715,1
3331,1994-11-06,0,0.029683955199152,0.3199065975151472,2100,2,2,0,0,558,720,0
3332,1948-03-01,1,0.0268743219901472,0.218905030054073,2300,5,5,0,0,569,790,0
3333,1998-01-04,0,0.1703541153192896,0.39059930472381,2800,6,3,0,0,738,727,0
3334,1979-06-09,0,0.2043032881161483,0.3068933755484375,2300,5,5,0,0,802,816,0
3336,1930-07-10,0,0.0376789524609608,0.3878687213418318,2000,8,0,0,0,559,548,0
3337,1971-12-07,0,0.0005393947819533,0.3489500532998425,2000,2,0,0,1,758,682,0
3340,1944-04-01,0,0.0451156639663954,0.2971845124806832,2900,2,1,0,0,572,782,0
3342,1996-08-27,1,0.0314981649696978,0.1563708371021528,2500,11,2,0,1,641,688,0
3343,1983-05-02,1,0.0082275791362655,0.2559052038282551,2200,3,3,0,0,602,720,0
3344,1967-01-10,1,0.0069281903569341,0.2081503438623081,2100,7,0,0,0,765,740,1
3345,1991-12-15,0,0.081862163922857,0.3687874050263031,2500,8,3,0,0,715,759,0
3346,1953-10-07,0,0.0606931568040451,0.3045971423188593,2300,8,1,0,0,659,831,0
3347,1977-04-17,1,0.0001160375689896,0.3218708813625355,2300,5,3,0,0,824,662,0
3348,1960-05-09,1,0.0086906032850654,0.3340126292936116,2100,3,0,0,0,563,551,0
3349,1985-11-06,0,0.0619005792283682,0.3607964358113059,2100,7,2,0,0,772,692,0
3350,1962-05-31,0,0.0021575804779622,0.3694309003373554,2100,5,1,0,0,734,684,0
3351,1973-02-23,0,0.0022388785242855,0.339656763369916,2000,8,4,0,0,838,763,0
3352,1971-09-13,2,0.0639775545562255,0.3277109234076502,2500,6,2,0,0,574,820,0
3353,1986-05-06,1,0.032227166938197,0.3229936601159303,2000,2,4,0,0,621,505,1
3355,1989-10-01,2,0.0710671910848152,0.2769502891473133,2300,6,4,0,0,684,756,0
3356,1990-06-29,1,0.0961313410478313,0.4850876419991045,2000,2,1,0,0,577,811,0
3357,1944-01-16,0,0.0544106392305472,0.2435681848892031,2200,5,1,0,0,715,695,0
3358,1998-09-04,0,0.0368465119309433,0.390348561177011,2100,1,4,0,0,685,551,0
3360,1938-04-05,0,0.0242029953248162,0.3851960371099651,2200,3,0,0,1,688,784,0
3361,1947-08-24,1,0.0049077983748175,0.4034750115284721,2300,5,2,0,0,767,533,0
3362,1961-09-27,0,0.1310106582715941,0.2759191018126785,2100,8,2,0,0,577,594,0
3363,1961-01-26,1,0.1157502030838715,0.3634785397711731,2200,9,1,0,0,612,572,0
3365,1973-10-01,1,0.1127936036142467,0.2458002939062428,2200,6,2,0,0,540,559,1
3366,1958-11-22,0,0.0345699681163836,0.3028454670254579,2500,6,1,0,0,747,718,0
3367,1987-01-09,0,0.0261101871222048,0.2699445781703823,2500,6,1,0,0,538,750,0
3368,1952-10-04,0,0.0787828913294103,0.165942399612375,2000,4,0,0,0,672,801,0
3369,1941-12-14,1,0.0393229603740372,0.144075245197588,2000,7,0,0,0,639,764,0
3370,1988-01-07,0,0.0312975605028331,0.4293895794686307,2100,1,5,0,0,720,794,1
3372,1967-01-23,0,0.0620869258232311,0.3567634799874767,2000,1,1,0,0,820,715,0
3373,1945-05-01,0,0.0563669716593269,0.2679780952790481,2100,3,0,0,0,646,792,0
3374,1954-12-06,1,0.0647365318260806,0.5685951976321857,2900,1,0,1,0,631,594,0
3377,1989-11-29,0,0.0912314901306227,0.2655522954103715,2200,4,5,0,0,771,548,0
3378,1966-05-19,0,0.0420040634564329,0.3296254935529791,2300,6,3,0,0,833,749,0
3382,1945-11-19,1,0.096092886755404,0.1606211368165464,2500,6,1,0,0,654,730,1
3385,1978-06-24,0,0.1234300244664263,0.26480241282584,2200,2,0,0,0,584,804,0
3387,1940-05-15,0,0.0160817998963172,0.4144192270442974,2400,5,4,0,0,595,587,0
3388,1957-12-01,1,0.0648360067072668,0.394894721775845,2100,1,0,0,1,662,558,0
3389,1930-06-08,1,0.0030391507580045,0.416618142693091,2000,4,4,0,0,760,595,0
3390,1985-03-13,0,0.129153340833906,0.2242581611936709,2200,4,3,0,0,724,618,0
3391,1928-11-10,0,0.0111677054879711,0.2675464121546698,2900,6,2,0,0,773,784,0
3392,1954-07-28,0,0.004813258846665,0.4199254404834165,2100,8,3,0,0,775,701,0
3393,1958-12-06,0,0.0134829169766862,0.424917087605123,2200,1,3,0,0,508,752,0
3394,1930-11-02,0,0.0738706112781824,0.2968000143546084,2100,4,3,0,0,623,705,0
3396,1964-04-20,2,0.003974459825167,0.3167134259063534,2000,4,1,1,0,564,559,0
3398,1998-10-30,1,0.0295159393720292,0.2376998943797794,2100,5,0,0,0,587,568,0
3399,1956-11-10,0,0.0335765466343936,0.372122202172734,3500,10,0,0,0,706,635,0
3401,1936-08-21,0,0.0005117870817768,0.3261438545989219,2100,4,5,0,0,664,737,0
3402,1982-07-12,0,0.0179333678850243,0.3529942203855072,2000,8,5,0,0,716,502,1
3403,1937-02-12,0,0.0654582949046182,0.361165733727127,2700,3,2,0,0,779,828,0
3405,1974-05-04,0,0.0417591489963313,0.33373951455572,2300,3,2,0,0,753,701,0
3406,1935-07-25,0,0.0375890663530498,0.2632974571540628,2100,5,2,0,0,779,823,0
3408,1934-11-24,0,0.0373998534567481,0.1518052962597879,2000,3,0,0,0,802,740,0
3409,1979-04-05,0,0.028741936966532,0.1582620045048963,2200,9,1,0,1,839,522,0
3410,1931-05-08,1,0.1456728599972267,0.3180309130743829,2300,7,4,0,0,823,714,0
3411,1937-07-11,0,0.0182357494800248,0.41869147337458,2400,12,1,0,0,631,761,0
3412,1978-01-31,0,0.0149442736660922,0.270361116784001,3100,5,1,0,0,795,803,0
3413,1972-03-25,0,0.0099540090263621,0.3513208923492933,2400,9,0,0,0,805,775,0
3415,1943-07-19,1,0.0664067622099124,0.469545422784866,2100,7,2,0,0,708,676,0
3417,1961-03-19,0,0.0081815903603161,0.167699030932934,2100,3,1,0,0,600,583,0
3419,1928-10-27,0,0.0959222719148434,0.662728001608574,2500,4,3,0,0,766,573,0
3420,1986-12-18,0,0.0692992953047751,0.2793838617407548,2100,2,1,0,0,532,733,1
3421,1973-11-13,0,0.0838624780245128,0.2869844299716728,2200,5,6,1,0,694,747,0
3423,1998-11-04,1,0.0236266985131595,0.4938107056897166,2500,3,3,0,0,508,555,0
3425,1960-05-28,0,0.0204773954168475,0.4728218311594416,2300,5,4,0,0,695,572,0
3426,1930-04-13,0,0.0196500025664737,0.440982111468538,2200,3,1,0,0,636,745,0
3427,1992-04-30,0,0.0120621184766308,0.2228102915236349,2300,4,2,0,0,502,605,0
3428,1933-03-10,0,0.0115169614551147,0.3920984688777565,2100,6,0,0,0,827,703,0
3429,1967-06-05,2,0.0378692121682072,0.3299145371101102,2500,4,3,0,0,652,749,0
3430,1997-02-12,1,0.0391450623013161,0.2362905330303824,2000,4,2,0,0,821,558,0
3431,1955-01-14,1,0.0060611678660686,0.338431443184021,2600,4,1,0,0,805,705,0
3433,1963-05-06,0,0.0102583207370528,0.20206483808423,2200,7,0,1,0,828,745,0
3434,1971-04-17,0,0.0164932699074724,0.2759071975449617,2000,4,2,1,0,731,792,0
3435,1931-08-03,0,0.0063709089078157,0.4061108347492074,2900,8,1,0,1,753,609,0
3436,1990-11-27,0,0.0633794868401543,0.1899936637629966,2900,6,2,0,0,800,534,1
3437,1933-06-04,0,0.259798083567867,0.1737601976037666,2000,5,2,0,0,765,519,0
3438,1978-07-21,0,0.0612321803275137,0.2031044551782425,2600,8,1,0,0,732,714,0
3441,1929-06-23,1,0.0051502378378986,0.1710169348316029,2400,3,1,1,0,791,606,0
3443,1977-04-24,0,0.0193597380023207,0.1078064318834893,2000,4,0,1,1,695,628,0
3444,1986-07-03,2,0.0304594102374051,0.3672763767193114,2100,6,0,0,0,746,592,0
3448,1973-01-14,0,0.2139467068786382,0.2981200597880557,2400,5,3,1,0,533,517,0
3449,1962-04-06,0,0.0076737011481383,0.3007993620551953,2100,5,2,1,0,569,752,0
3450,1966-12-30,0,0.0159017236289355,0.4743128601546228,2800,5,1,0,0,558,544,0
3451,1983-08-07,0,0.0010097411508387,0.2343287094553348,2200,6,1,0,0,731,647,0
3453,1988-04-29,1,0.0322889091917775,0.0682673719840633,2000,7,3,0,0,605,638,0
3454,1960-04-16,2,0.0562670931105746,0.3562694991321483,2100,7,3,0,0,504,724,0
3456,1968-12-02,1,0.0119979725299641,0.4652013519174375,2100,4,0,0,0,503,611,1
3457,1977-08-16,0,0.0519079770882751,0.2301641190791583,2400,7,2,0,0,664,710,0
3459,1933-03-15,1,0.0263901184874227,0.4560230850761973,3000,6,5,0,0,823,652,0
3460,1944-08-23,1,0.1637463255914816,0.2330780446111017,2000,7,1,1,0,613,790,0
3462,1972-08-02,2,0.0539240017316281,0.4734927773293452,2500,4,1,0,0,766,700,0
3463,1932-12-15,0,0.0282151321215251,0.2759994730803405,2300,6,4,0,0,790,828,0
3464,1945-03-27,1,0.0929840943925501,0.2245420037614844,2400,3,3,0,0,653,680,0
3468,1958-04-28,0,0.024383488881451,0.3472596419717673,3400,6,1,0,0,628,537,0
3469,1941-12-08,1,0.0199826819021603,0.4789618796080465,2200,9,2,0,0,587,645,0
3470,1955-11-25,0,0.1069346074315133,0.3064404223276604,2500,5,0,0,0,626,672,0
3471,1951-05-09,2,0.0009976633427342,0.3745954265746631,2000,6,2,0,0,697,769,0
3472,1963-10-27,2,0.0301123553550715,0.4555837198951776,2400,7,3,0,0,778,774,0
3473,1953-07-18,0,0.0357361689917448,0.2895052290250831,2100,5,2,0,0,630,729,0
3474,1929-06-09,0,0.006473811565768,0.3243469366764062,2000,4,0,0,0,564,642,0
3476,1955-01-21,0,0.0457297820070525,0.5477511542920678,2100,5,3,0,0,650,501,1
3477,1954-01-06,0,0.017793837563742,0.1531835869032462,2000,4,1,0,0,719,734,0
3478,1947-03-31,0,0.0012963101466507,0.3836286862314091,2200,5,2,0,0,651,697,0
3480,1982-10-12,0,0.0335822394795233,0.2749875756960103,2300,4,4,0,0,593,788,0
3481,1949-12-13,1,0.0084449401085847,0.370563273259604,2700,4,1,0,0,707,812,0
3482,1985-10-28,1,0.0229486989148772,0.077581736562811,2100,5,1,0,0,680,640,0
3484,1976-07-09,0,0.0951364907792018,0.2570693692466587,2500,7,5,0,0,642,599,0
3485,1987-07-05,1,0.1215072596120362,0.2492148367549395,2300,6,0,0,0,765,550,0
3486,1967-12-28,1,0.1429222491373727,0.2386850863826373,2000,7,1,0,0,589,627,0
3487,1929-06-12,1,0.0066364071990809,0.215967026910306,2400,5,3,0,0,655,681,0
3488,1954-11-14,1,0.0342964663414871,0.2204687372558659,2000,2,4,0,0,774,654,0
3489,1986-03-24,0,0.0606321696164027,0.1809545644124517,2100,6,3,1,0,605,804,0
3490,1950-10-06,0,0.0105961403175765,0.2927522445714405,2400,4,2,0,0,547,766,0
3492,1976-05-10,0,0.0433662928834873,0.263397354856706,2800,7,0,0,0,740,694,0
3493,1947-07-28,1,0.0354815843754281,0.2230904795665291,2000,4,0,0,0,763,502,0
3494,1980-03-13,0,0.0107181546432931,0.3479608260866609,2100,2,1,0,0,720,628,1
3497,1936-03-28,0,0.1323318186735809,0.4882327340487017,2000,6,2,0,1,832,561,0
3498,1989-04-24,0,0.01542111511168,0.3819655330445476,2100,5,4,0,0,835,617,0
3499,1987-02-18,1,0.0003672426825388,0.2521344258933005,2400,5,0,0,0,657,538,0
3500,1967-09-21,1,0.0386478278941879,0.1951978620478585,2400,6,3,0,0,797,669,0
3501,1958-12-15,0,0.0110765534634246,0.3652486005500762,2000,3,1,0,0,506,530,1
3502,1992-02-28,0,0.0756825966360194,0.177161909568886,2500,7,4,0,0,661,760,0
3503,1932-06-14,2,0.0068973261564274,0.1887353948660427,2600,4,1,1,0,831,643,0
3505,1957-02-24,0,0.0181597487668708,0.3769213627278817,2500,6,3,0,0,751,715,0
3507,1998-07-19,1,0.0419661289161501,0.1970946002154738,2100,2,2,0,0,622,788,0
3508,1936-05-27,0,0.2355234404290576,0.3322436666912033,2000,6,0,0,1,712,820,0
3509,1938-09-27,1,0.0192889003768078,0.2550875246642399,2000,6,2,0,0,778,500,0
3511,1992-12-30,1,0.142554063036532,0.3782404736092249,2900,2,0,0,0,837,780,0
3512,1935-10-13,0,3.93228271455507e-07,0.3900358030025124,2500,4,5,0,0,831,663,0
3513,1963-09-19,0,0.0072271629788217,0.4316085903935874,2000,4,1,1,0,822,787,0
3514,1975-08-27,0,0.0484854042090464,0.474017847611968,2400,9,2,0,0,697,676,0
3515,1960-07-17,0,0.0064191194783502,0.384491033185368,2000,4,2,1,0,723,599,0
3518,1955-07-28,0,0.0352206666268964,0.1745526445333556,2300,6,1,0,1,598,625,0
3519,1983-02-11,0,0.0155698199912981,0.6310398334339699,2900,2,2,0,0,737,771,0
3520,1959-01-29,0,0.0570625409786665,0.2936029285037032,2000,7,2,0,0,684,800,0
3521,1937-02-10,2,0.0372575125984856,0.3462923311937796,2000,11,2,1,0,795,813,0
3522,1993-07-15,2,0.0689172528905109,0.1724598742636038,2300,3,3,0,0,592,713,1
3524,1956-12-06,2,0.0226373079185528,0.168476704612481,2800,9,2,0,0,619,518,0
3525,1962-05-13,2,0.0139553761318646,0.3366779858419325,2400,10,3,0,0,547,551,0
3526,1959-05-17,0,0.0902950914586401,0.4096655073776747,3000,8,3,0,0,639,696,0
3527,1951-12-25,1,0.0550387969805546,0.4196073549698432,2100,4,0,0,0,773,536,0
3528,1972-11-16,0,0.0293362838536667,0.3653767963388404,2100,4,2,0,0,736,812,0
3529,1939-02-17,1,0.099177284347207,0.1128009290857983,2200,5,1,0,1,510,715,0
3530,1994-09-24,0,0.0114108673354499,0.2550998000941472,2400,8,1,0,0,732,563,0
3531,1955-08-23,1,0.1170851656047631,0.3567150501840476,2300,3,2,0,0,787,673,0
3537,1938-03-10,1,0.1050381151533328,0.360126845204583,2100,3,4,0,0,572,643,1
3538,1942-01-24,1,0.0510774490960837,0.1607943812257887,2500,3,4,0,1,619,659,0
3539,1988-06-22,0,0.007103946336236,0.4575499120334174,2400,4,0,0,0,699,600,0
3540,1994-05-19,0,0.1179195602677124,0.2804362452516071,2200,9,5,0,0,691,702,0
3541,1998-07-28,0,0.0241212291654354,0.3673975723911609,2100,7,3,1,0,791,571,0
3542,1957-03-11,0,0.0151548107594641,0.3746516392164662,2000,2,1,0,0,608,734,0
3543,1974-08-27,1,0.0114640338653198,0.3386216609912693,2100,6,1,0,0,786,835,0
3544,1992-02-23,0,0.0248344278406296,0.4284698589954676,2200,4,1,0,0,827,744,0
3545,1988-04-04,2,0.0576226681587192,0.3303092833591602,2000,4,2,0,0,574,651,0
3546,1958-03-14,1,0.0390437501809056,0.2741672796102083,2100,4,2,0,0,832,605,0
3547,1931-09-15,0,0.0416762969102735,0.4049791260464183,2000,6,2,0,0,716,727,0
3549,1956-06-22,1,0.0265193338535904,0.4197734362003791,2600,5,3,0,0,821,762,0
3550,1930-05-13,0,0.0682338625098445,0.2549832461287549,3100,6,3,0,0,640,724,0
3551,1968-06-24,1,0.0851731470330486,0.4131869345730203,2000,4,5,0,1,839,671,0
3552,1942-11-15,0,0.1115208618825993,0.3167059704037634,2100,7,3,0,0,665,613,0
3553,1933-03-21,2,0.0172699321213764,0.4348417068859563,2200,3,3,0,0,601,570,0
3554,1945-04-17,1,0.0756073362909055,0.2112583704421635,2200,6,2,0,1,530,642,0
3555,1957-11-10,1,0.0602824510718269,0.5601322887052667,2000,7,0,0,1,632,745,1
3556,1931-02-05,0,0.0921455133586934,0.3255827626376427,2000,2,3,0,0,794,571,0
3559,1997-01-08,4,0.0066178369402142,0.1790631394774813,2000,7,6,0,0,608,767,0
3560,1928-06-27,0,0.0669653494658765,0.3293576890383533,2700,6,2,1,0,606,752,0
3561,1929-01-27,2,0.0060479433400038,0.2929536502462187,2700,6,3,0,0,715,766,0
3562,1990-12-15,0,0.1209911553383182,0.30455274397651,2000,8,1,0,0,693,592,0
3563,1939-10-27,2,0.0042960976622739,0.1917323157261596,2500,7,2,1,0,550,695,0
3564,1932-04-16,0,0.1650054763566225,0.2628433879991402,2100,5,2,0,0,758,617,0
3565,1932-12-10,0,0.0225961293082655,0.4808479557540129,2500,10,2,0,0,812,659,0
3566,1965-08-04,0,0.0302423450433248,0.2333687620008551,2300,2,2,0,0,751,674,0
3567,1941-09-22,0,0.0017910279321787,0.2797354453701448,3000,9,3,0,0,529,538,0
3569,1944-06-10,0,0.0682046060120282,0.4518471151357034,2000,7,1,0,0,541,522,0
3571,1954-04-02,0,0.0238981097962403,0.3520883814148559,2000,4,1,0,0,828,729,0
3573,1993-12-19,0,0.0087551942577235,0.4101748187312107,3500,5,1,1,0,831,732,0
3574,1990-04-15,1,0.0094630727715615,0.4120409275493381,2100,6,2,1,1,612,755,0
3575,1931-09-07,0,0.0389432885949661,0.579126416012242,2400,7,3,0,0,510,827,0
3578,1955-10-18,0,0.0892068656876031,0.2349160604692871,2300,6,2,0,0,579,706,0
3580,1996-08-31,0,0.0634476980857618,0.3085857281430071,2600,2,6,0,0,739,782,0
3581,1973-09-29,0,0.0717946906571,0.339065777495745,2000,3,3,0,0,642,691,0
3582,1969-04-29,1,0.0123002024915866,0.304318242723314,2300,12,0,0,0,781,637,0
3583,1989-03-26,2,0.0364523955893813,0.1969001603458373,2600,4,1,0,0,678,694,0
3584,1955-01-17,1,0.0192796280979974,0.4991957589421152,2300,4,1,0,0,728,710,0
